Date,Price
2020-06-12,60.64061737060547
2020-06-15,60.45049285888672
2020-06-16,62.893611907958984
2020-06-17,59.243194580078125
2020-06-18,61.439144134521484
2020-06-19,60.04172134399414
2020-06-22,59.56640625
2020-06-23,59.55690383911133
2020-06-24,55.15549087524414
2020-06-25,54.452022552490234
2020-06-26,53.53942108154297
2020-06-29,54.1383171081543
2020-06-30,55.915992736816406
2020-07-01,53.65349578857422
2020-07-02,53.558433532714844
2020-07-06,53.6820182800293
2020-07-07,50.497406005859375
2020-07-08,50.364322662353516
2020-07-09,47.74058532714844
2020-07-10,51.001243591308594
2020-07-13,50.60197830200195
2020-07-14,51.71421432495117
2020-07-15,54.40449142456055
2020-07-16,53.786582946777344
2020-07-17,52.73138427734375
2020-07-20,51.647674560546875
2020-07-21,54.737213134765625
2020-07-22,54.25239181518555
2020-07-23,54.82276916503906
2020-07-24,55.11746597290039
2020-07-27,55.16499328613281
2020-07-28,54.08127975463867
2020-07-29,56.743038177490234
2020-07-30,53.548927307128906
2020-07-31,53.453861236572266
2020-08-03,52.15742492675781
2020-08-04,51.29636001586914
2020-08-05,49.941871643066406
2020-08-06,49.80642318725586
2020-08-07,50.948062896728516
2020-08-10,51.80912780761719
2020-08-11,51.905879974365234
2020-08-12,53.328086853027344
2020-08-13,51.46083068847656
2020-08-14,52.689544677734375
2020-08-17,53.792484283447266
2020-08-18,52.960445404052734
2020-08-19,52.49604797363281
2020-08-20,50.98676300048828
2020-08-21,50.90936279296875
2020-08-24,53.20231628417969
2020-08-25,52.48637390136719
2020-08-26,51.954254150390625
2020-08-27,51.702701568603516
2020-08-28,53.10556411743164
2020-08-31,50.88033676147461
2020-09-01,50.76424026489258
2020-09-02,51.18993377685547
2020-09-03,50.62879180908203
2020-09-04,49.554874420166016
2020-09-08,47.14582443237305
2020-09-09,46.19768524169922
2020-09-10,44.146602630615234
2020-09-11,44.881893157958984
2020-09-14,45.96548080444336
2020-09-15,45.04637145996094
2020-09-16,47.50379180908203
2020-09-17,47.407047271728516
2020-09-18,47.1264762878418
2020-09-21,45.82036209106445
2020-09-22,45.8784065246582
2020-09-23,43.063011169433594
2020-09-24,43.1307373046875
2020-09-25,42.492191314697266
2020-09-28,43.36293411254883
2020-09-29,41.998775482177734
2020-09-30,41.91170120239258
2020-10-01,38.970523834228516
2020-10-02,39.4058952331543
2020-10-05,41.66982650756836
2020-10-06,40.95388412475586
2020-10-07,40.97323226928711
2020-10-08,42.91788864135742
2020-10-09,42.22129440307617
2020-10-12,41.689178466796875
2020-10-13,40.0831413269043
2020-10-14,40.35403823852539
2020-10-15,40.20891571044922
2020-10-16,38.912479400634766
2020-10-19,38.01271438598633
2020-10-20,39.37687683105469
2020-10-21,39.222076416015625
2020-10-22,39.938018798828125
2020-10-23,40.605587005615234
2020-10-26,38.25458526611328
2020-10-27,37.01619338989258
2020-10-28,35.01348876953125
2020-10-29,36.3099250793457
2020-10-30,37.35481643676758
2020-11-02,38.60287857055664
2020-11-03,38.196533203125
2020-11-04,37.7031135559082
2020-11-05,38.24490737915039
2020-11-06,36.92911911010742
2020-11-09,48.451934814453125
2020-11-10,48.335838317871094
2020-11-11,48.171363830566406
2020-11-12,45.74296188354492
2020-11-13,49.264625549316406
2020-11-16,53.860206604003906
2020-11-17,53.32840347290039
2020-11-18,50.47240447998047
2020-11-19,50.43301010131836
2020-11-20,50.048927307128906
2020-11-23,55.23896789550781
2020-11-24,57.60255813598633
2020-11-25,55.57381057739258
2020-11-27,55.76092529296875
2020-11-30,52.95417022705078
2020-12-01,53.57461166381836
2020-12-02,57.188926696777344
2020-12-03,57.03135299682617
2020-12-04,60.34037399291992
2020-12-07,58.55783462524414
2020-12-08,58.085121154785156
2020-12-09,57.90785217285156
2020-12-10,58.96161651611328
2020-12-11,58.134361267089844
2020-12-14,55.53441619873047
2020-12-15,56.607879638671875
2020-12-16,56.056373596191406
2020-12-17,55.48517608642578
2020-12-18,53.938995361328125
2020-12-21,53.22991943359375
2020-12-22,52.885231018066406
2020-12-23,54.94352340698242
2020-12-24,54.83518981933594
2020-12-28,54.25414276123047
2020-12-29,54.608680725097656
2020-12-30,55.859413146972656
2020-12-31,55.71168518066406
2021-01-04,54.884429931640625
2021-01-05,56.4503059387207
2021-01-06,57.71088409423828
2021-01-07,58.7646484375
2021-01-08,56.834388732910156
2021-01-11,57.75027847290039
2021-01-12,58.607078552246094
2021-01-13,56.82454299926758
2021-01-14,59.35554885864258
2021-01-15,57.415435791015625
2021-01-19,59.62145233154297
2021-01-20,59.650997161865234
2021-01-21,57.966941833496094
2021-01-22,58.54798889160156
2021-01-25,58.50859451293945
2021-01-26,57.26771545410156
2021-01-27,57.83891296386719
2021-01-28,57.444984436035156
2021-01-29,55.57381057739258
2021-02-01,55.386695861816406
2021-02-02,56.89347839355469
2021-02-03,59.18812561035156
2021-02-04,60.13356399536133
2021-02-05,60.783546447753906
2021-02-08,63.806968688964844
2021-02-09,63.6099967956543
2021-02-10,65.11000061035156
2021-02-11,64.55000305175781
2021-02-12,64.73999786376953
2021-02-16,66.95999908447266
2021-02-17,68.12000274658203
2021-02-18,67.83000183105469
2021-02-19,71.52999877929688
2021-02-22,74.25
2021-02-23,75.80999755859375
2021-02-24,78.16000366210938
2021-02-25,78.1500015258789
2021-02-26,76.9800033569336
